ID;motivo_emp;valor_emp;tx_emp;emp_ativo
966;Reforma da Casa;35000;10.37;0
967;Reforma da Casa;5100;10.37;0
968;EDUCACAO;1200;10.37;0
969;Quitar outras dividas;4000;10.37;1
970;PESSOAL;4975;10.37;0
971;MEDICO;6000;10.37;0
972;Investimento;4750;10.37;0
973;PESSOAL;3300;10.37;0
974;Reforma da Casa;20000;10.37;0
975;Investimento;25000;10.37;0
976;PESSOAL;12000;10.37;0
977;Investimento;1000;10.37;0
978;Reforma da Casa;12000;10.37;0
979;Quitar outras dividas;6400;10.37;1
980;Quitar outras dividas;10000;10.37;1
981;EDUCACAO;3000;10.37;0
982;PESSOAL;24000;10.37;0
983;Investimento;25000;10.37;0
984;Reforma da Casa;21000;10.37;0
985;Investimento;20400;10.37;0
986;MEDICO;8000;10.37;0
987;PESSOAL;2500;10.37;0
988;Quitar outras dividas;12000;10.37;0
989;Reforma da Casa;12000;10.37;0
990;EDUCACAO;4000;10.37;0
991;Investimento;3600;10.37;0
992;Investimento;11000;10.37;0
993;Reforma da Casa;3800;10.37;0
994;Investimento;1000;10.37;0
995;PESSOAL;10000;10.37;0
996;Investimento;5000;10.37;0
997;MEDICO;8500;10.37;0
998;Quitar outras dividas;5400;10.37;0
999;Investimento;6000;10.37;0
1000;MEDICO;6500;10.37;0
1001;Investimento;24375;10.37;0
1002;Investimento;15000;10.37;0
1003;MEDICO;8000;10.37;0
1004;Reforma da Casa;8850;10.37;0
1005;MEDICO;8000;10.37;0
1006;PESSOAL;9450;10.37;1
1007;Reforma da Casa;15000;10.37;0
1008;PESSOAL;12000;10.37;0
1009;MEDICO;12000;10.37;0
1010;MEDICO;14000;10.37;0
1011;PESSOAL;5500;10.37;0
1012;Quitar outras dividas;14000;10.37;0
1013;PESSOAL;12000;10.37;0
1014;PESSOAL;12000;10.37;0
1015;Investimento;1000;10.37;0
1016;PESSOAL;20000;10.37;0
1017;Investimento;2500;10.37;0
1018;Quitar outras dividas;12000;10.37;0
1019;Reforma da Casa;10000;10.38;0
1020;Investimento;12000;10.38;0
1021;Investimento;20000;10.38;1
1022;PESSOAL;20000;10.38;0
1023;PESSOAL;20000;10.38;0
1024;Quitar outras dividas;7000;10.38;0
1025;Quitar outras dividas;18750;10.38;0
1026;Quitar outras dividas;17000;10.38;1
1027;MEDICO;1200;10.38;0
1028;MEDICO;5500;10.38;0
1029;PESSOAL;2000;10.38;0
1030;MEDICO;2000;10.38;0
1031;PESSOAL;5000;10.38;0
1032;Quitar outras dividas;2250;10.38;0
1033;Investimento;5000;10.38;0
1034;Investimento;10000;10.38;0
1035;PESSOAL;2800;10.38;0
1036;Investimento;4800;10.38;0
1037;MEDICO;12000;10.38;0
1038;Investimento;12000;10.38;0
1039;PESSOAL;4500;10.38;1
1040;EDUCACAO;8000;10.38;0
1041;MEDICO;4750;10.38;0
1042;PESSOAL;4800;10.38;0
1043;PESSOAL;12000;10.38;0
1044;Quitar outras dividas;5000;10.38;0
1045;MEDICO;5000;10.38;0
1046;EDUCACAO;13000;10.38;0
1047;Investimento;5000;10.38;0
1048;Quitar outras dividas;5000;10.38;0
1049;Investimento;9500;10.38;0
1050;EDUCACAO;5400;10.38;0
1051;EDUCACAO;5500;10.38;0
1052;Quitar outras dividas;6000;10.38;0
1053;EDUCACAO;6000;10.38;0
1054;Quitar outras dividas;7000;10.38;1
1055;EDUCACAO;13800;10.38;0
1056;EDUCACAO;11000;10.38;0
1057;Investimento;7200;10.38;1
1058;PESSOAL;7200;10.38;1
1059;MEDICO;12000;10.38;0
1060;Investimento;7500;10.38;0
1061;PESSOAL;8000;10.38;0
1062;EDUCACAO;7750;10.38;1
1063;Investimento;6000;10.38;0
1064;MEDICO;20000;10.38;0
1065;Quitar outras dividas;16000;10.38;0
1066;MEDICO;7000;10.38;0
1067;Reforma da Casa;15000;10.38;0
1068;PESSOAL;9000;10.38;0
1069;Quitar outras dividas;13000;10.38;0
1070;Quitar outras dividas;10000;10.38;1
1071;Quitar outras dividas;10000;10.38;0
1072;EDUCACAO;11875;10.38;0
1073;EDUCACAO;15000;10.38;0
1074;Investimento;15000;10.38;0
1075;PESSOAL;15000;10.38;0
1076;Investimento;11500;10.38;0
1077;MEDICO;12000;10.38;1
1078;MEDICO;12000;10.38;1
1079;EDUCACAO;10000;10.38;0
1080;MEDICO;2500;10.38;0
1081;MEDICO;12000;10.38;0
1082;EDUCACAO;15000;10.38;0
1083;Investimento;1700;10.38;0
1084;Investimento;8000;10.38;0
1085;Investimento;5000;10.38;0
1086;MEDICO;2000;10.38;0
1087;Reforma da Casa;12000;10.38;0
1088;Investimento;9000;10.38;0
1089;Quitar outras dividas;10000;10.38;1
1090;Investimento;5000;10.38;0
1091;Investimento;21000;10.38;0
1092;EDUCACAO;15000;10.38;0
1093;MEDICO;16000;10.38;0
1094;PESSOAL;24250;10.38;0
1095;Reforma da Casa;22000;10.38;0
1096;EDUCACAO;5000;10.38;0
1097;PESSOAL;4500;10.38;1
1098;Reforma da Casa;7000;10.38;0
1099;EDUCACAO;12000;10.38;0
1100;EDUCACAO;13800;10.38;0
1101;Quitar outras dividas;20000;10.38;0
1102;EDUCACAO;12000;10.38;0
1103;PESSOAL;17000;10.38;1
1104;MEDICO;2000;10.38;0
1105;EDUCACAO;2800;10.38;0
1106;Investimento;8000;10.38;0
1107;Investimento;5000;10.38;0
1108;Quitar outras dividas;25000;10.38;1
1109;MEDICO;25000;10.38;1
1110;Quitar outras dividas;25000;10.38;1
1111;Quitar outras dividas;20000;10.38;0
1112;Quitar outras dividas;18000;10.38;1
1113;PESSOAL;3050;10.38;1
1114;MEDICO;11000;10.38;0
1115;Quitar outras dividas;4000;10.38;0
1116;Quitar outras dividas;3000;10.38;0
1117;Quitar outras dividas;4800;10.38;0
1118;PESSOAL;8500;10.38;0
1119;PESSOAL;14000;10.38;0
1120;Reforma da Casa;5000;10.38;0
1121;MEDICO;12000;10.38;0
1122;PESSOAL;6000;10.38;0
1123;PESSOAL;16000;10.38;0
1124;MEDICO;6000;10.38;0
1125;EDUCACAO;6000;10.38;0
1126;MEDICO;6250;10.38;0
1127;Investimento;6500;10.38;0
1128;EDUCACAO;6625;10.38;0
1129;Investimento;7000;10.38;0
1130;Quitar outras dividas;12000;10.38;0
1131;EDUCACAO;3000;10.38;0
1132;Investimento;10000;10.38;0
1133;EDUCACAO;16750;10.38;1
1134;Investimento;5000;10.38;0
1135;MEDICO;8000;10.38;1
1136;Investimento;10000;10.38;1
1137;MEDICO;20000;10.38;0
1138;Investimento;10000;10.38;0
1139;EDUCACAO;12000;10.38;0
1140;PESSOAL;10000;10.38;0
1141;MEDICO;10200;10.38;0
1142;MEDICO;12000;10.38;1
1143;Investimento;20000;10.38;0
1144;Reforma da Casa;14000;10.38;0
1145;MEDICO;5325;10.38;0
1146;Quitar outras dividas;5000;10.38;0
1147;Quitar outras dividas;13000;10.38;0
1148;MEDICO;24250;10.38;0
1149;EDUCACAO;5000;10.38;0
1150;EDUCACAO;18000;10.38;0
1151;Quitar outras dividas;12000;10.38;0
1152;Reforma da Casa;5000;10.38;0
1153;Investimento;10000;10.38;1
1154;PESSOAL;3000;10.38;0
1155;Investimento;1000;10.38;0
1156;EDUCACAO;20000;10.38;0
1157;Reforma da Casa;10000;10.38;0
1158;Reforma da Casa;17000;10.38;1
1159;MEDICO;3000;10.38;0
1160;PESSOAL;1500;10.38;0
1161;Investimento;18000;10.38;0
1162;PESSOAL;8000;10.38;0
1163;PESSOAL;10000;10.38;0
1164;EDUCACAO;5000;10.38;1
1165;Reforma da Casa;21000;10.38;0
1166;MEDICO;9000;10.38;0
1167;Investimento;8000;10.38;0
1168;EDUCACAO;8000;10.38;0
1169;Investimento;10000;10.38;1
1170;MEDICO;8000;10.38;0
1171;PESSOAL;2000;10.38;0
1172;PESSOAL;6000;10.38;0
1173;EDUCACAO;5000;10.38;1
1174;EDUCACAO;8000;10.38;0
1175;PESSOAL;21000;10.38;0
1176;MEDICO;3000;10.38;1
1177;PESSOAL;15000;10.38;0
1178;Quitar outras dividas;24000;10.38;1
1179;PESSOAL;15000;10.38;0
1180;PESSOAL;24000;10.38;0
1181;Investimento;6000;10.39;1
1182;Quitar outras dividas;7500;10.39;0
1183;EDUCACAO;2000;10.39;0
1184;Investimento;8400;10.39;0
1185;PESSOAL;18000;10.39;0
1186;Reforma da Casa;5000;10.39;0
1187;Investimento;5000;10.39;0
1188;Investimento;7500;10.39;0
1189;MEDICO;5275;10.39;0
1190;Quitar outras dividas;6000;10.39;0
1191;Quitar outras dividas;4000;10.39;0
1192;EDUCACAO;7500;10.39;0
1193;EDUCACAO;7500;10.39;0
1194;Quitar outras dividas;5000;10.39;0
1195;Investimento;9000;10.39;0
1196;Quitar outras dividas;9000;10.39;0
1197;MEDICO;10000;10.39;0
1198;EDUCACAO;5000;10.39;1
1199;EDUCACAO;12000;10.39;1
1200;Quitar outras dividas;12000;10.39;1
1201;PESSOAL;12000;10.39;0
1202;Investimento;25000;10.39;0
1203;Quitar outras dividas;7500;10.39;0
1204;MEDICO;15000;10.39;0
1205;Investimento;15000;10.39;0
1206;EDUCACAO;12000;10.39;1
1207;EDUCACAO;7500;10.39;0
1208;MEDICO;5000;10.39;0
1209;Investimento;18000;10.39;0
1210;MEDICO;4000;10.39;0
1211;PESSOAL;5000;10.39;1
1212;MEDICO;5700;10.39;0
1213;MEDICO;6000;10.39;0
1214;EDUCACAO;6000;10.39;0
1215;MEDICO;7500;10.39;0
1216;Investimento;6400;10.39;0
1217;EDUCACAO;7200;10.39;0
1218;Reforma da Casa;7500;10.39;1
1219;EDUCACAO;15000;10.39;0
1220;Investimento;10000;10.39;0
1221;Quitar outras dividas;12000;10.39;1
1222;Reforma da Casa;25000;10.39;0
1223;MEDICO;14300;10.39;1
1224;Reforma da Casa;6000;10.39;0
1225;EDUCACAO;25000;10.39;0
1226;PESSOAL;1500;10.39;1
1227;PESSOAL;10000;10.39;0
1228;Quitar outras dividas;10000;10.39;0
1229;Investimento;7500;10.39;0
1230;EDUCACAO;18000;10.39;0
1231;MEDICO;10000;10.39;1
1232;PESSOAL;500;10.46;0
1233;EDUCACAO;6000;10.46;0
1234;Quitar outras dividas;6000;10.46;0
1235;EDUCACAO;25000;10.46;0
1236;EDUCACAO;20000;10.46;0
1237;MEDICO;1300;10.46;0
1238;EDUCACAO;8000;10.46;1
1239;Quitar outras dividas;4000;10.51;1
1240;Reforma da Casa;3000;10.51;1
1241;Investimento;7500;10.51;0
1242;EDUCACAO;8000;10.51;0
1243;Quitar outras dividas;3600;10.51;0
1244;EDUCACAO;4200;10.51;0
1245;Quitar outras dividas;8000;10.51;1
1246;EDUCACAO;5100;10.51;0
1247;Quitar outras dividas;20000;10.51;0
1248;EDUCACAO;4200;10.51;0
1249;EDUCACAO;23000;10.51;1
1250;Investimento;20000;10.51;1
1251;Quitar outras dividas;6000;10.51;0
1252;PESSOAL;8000;10.51;0
1253;Reforma da Casa;3900;10.51;0
1254;PESSOAL;10000;10.51;0
1255;MEDICO;7500;10.51;0
1256;Reforma da Casa;10000;10.51;0
1257;MEDICO;5375;10.51;0
1258;Investimento;17000;10.51;0
1259;Investimento;9000;10.59;0
1260;EDUCACAO;1500;10.59;0
1261;Quitar outras dividas;22000;10.59;0
1262;Investimento;2400;10.59;0
1263;Investimento;10000;10.59;0
1264;EDUCACAO;2500;10.59;0
1265;EDUCACAO;17000;10.59;0
1266;Quitar outras dividas;16000;10.59;1
1267;Quitar outras dividas;7800;10.59;0
1268;Investimento;1300;10.59;0
1269;Quitar outras dividas;1400;10.59;0
1270;EDUCACAO;1600;10.59;1
1271;EDUCACAO;2000;10.59;0
1272;EDUCACAO;15000;10.59;0
1273;EDUCACAO;2000;10.59;1
1274;Investimento;2050;10.59;0
1275;EDUCACAO;2400;10.59;0
1276;EDUCACAO;2400;10.59;0
1277;Quitar outras dividas;2500;10.59;0
1278;Quitar outras dividas;3000;10.59;1
1279;Investimento;6000;10.59;0
1280;PESSOAL;3000;10.59;0
1281;Quitar outras dividas;6000;10.59;0
1282;PESSOAL;3000;10.59;0
1283;Quitar outras dividas;1000;10.59;1
1284;EDUCACAO;12000;10.59;0
1285;MEDICO;10000;10.59;0
1286;MEDICO;3000;10.59;0
1287;PESSOAL;7200;10.59;0
1288;EDUCACAO;3075;10.59;0
1289;EDUCACAO;3200;10.59;0
1290;Investimento;3500;10.59;0
1291;EDUCACAO;3500;10.59;0
1292;EDUCACAO;3600;10.59;0
1293;EDUCACAO;11000;10.59;0
1294;EDUCACAO;10300;10.59;0
1295;MEDICO;3600;10.59;0
1296;EDUCACAO;3600;10.59;0
1297;PESSOAL;3625;10.59;1
1298;EDUCACAO;1000;10.59;1
1299;EDUCACAO;4000;10.59;0
1300;PESSOAL;4000;10.59;0
1301;Investimento;4000;10.59;0
1302;PESSOAL;4000;10.59;0
1303;Quitar outras dividas;4000;10.59;0
1304;PESSOAL;4500;10.59;0
1305;Investimento;4600;10.59;0
1306;MEDICO;4800;10.59;0
1307;Quitar outras dividas;6800;10.59;0
1308;EDUCACAO;11000;10.59;1
1309;Reforma da Casa;4500;10.59;1
1310;PESSOAL;5000;10.59;0
1311;Quitar outras dividas;7200;10.59;0
1312;Reforma da Casa;7000;10.59;1
1313;EDUCACAO;5000;10.59;0
1314;Investimento;9000;10.59;0
1315;Reforma da Casa;9000;10.59;0
1316;Quitar outras dividas;9000;10.59;0
1317;PESSOAL;8875;10.59;1
1318;PESSOAL;5000;10.59;0
1319;Quitar outras dividas;5000;10.59;0
1320;PESSOAL;5400;10.59;0
1321;EDUCACAO;5600;10.59;0
1322;Investimento;5600;10.59;0
1323;PESSOAL;8000;10.59;0
1324;EDUCACAO;6000;10.59;1
1325;EDUCACAO;6000;10.59;1
1326;MEDICO;6000;10.59;0
1327;PESSOAL;6000;10.59;1
1328;Investimento;6000;10.59;0
1329;Quitar outras dividas;6000;10.59;0
1330;Investimento;2800;10.59;0
1331;Investimento;8000;10.59;0
1332;MEDICO;8000;10.59;0
1333;PESSOAL;7000;10.59;0
1334;Reforma da Casa;6000;10.59;0
1335;EDUCACAO;4200;10.59;0
1336;Quitar outras dividas;5000;10.59;0
1337;EDUCACAO;7500;10.59;0
1338;Quitar outras dividas;6600;10.59;0
1339;Investimento;6800;10.59;0
1340;Reforma da Casa;6800;10.59;0
1341;PESSOAL;6475;10.59;0
1342;EDUCACAO;5500;10.59;0
1343;EDUCACAO;7500;10.59;0
1344;MEDICO;1925;10.59;0
1345;EDUCACAO;4400;10.59;0
1346;Reforma da Casa;7000;10.59;0
1347;MEDICO;7200;10.59;0
1348;MEDICO;9000;10.59;0
1349;PESSOAL;3050;10.59;0
1350;Investimento;7500;10.59;0
1351;MEDICO;12000;10.59;0
1352;Investimento;7250;10.59;0
1353;Quitar outras dividas;5000;10.59;0
1354;EDUCACAO;4200;10.59;0
1355;Investimento;8500;10.59;0
1356;MEDICO;8000;10.59;0
1357;Investimento;8000;10.59;0
1358;Investimento;25000;10.59;0
1359;Investimento;8000;10.59;0
1360;PESSOAL;10000;10.59;0
1361;PESSOAL;10000;10.59;0
1362;MEDICO;9000;10.59;1
1363;EDUCACAO;9000;10.59;0
1364;MEDICO;9150;10.59;0
1365;PESSOAL;25000;10.59;0
1366;Investimento;20000;10.59;0
1367;EDUCACAO;3600;10.59;0
1368;MEDICO;4100;10.59;0
1369;Investimento;16000;10.59;0
1370;PESSOAL;10000;10.59;0
1371;EDUCACAO;7000;10.59;0
1372;EDUCACAO;10000;10.59;0
1373;Investimento;7000;10.59;0
1374;PESSOAL;10000;10.59;0
1375;PESSOAL;10000;10.59;0
1376;Quitar outras dividas;10000;10.59;0
1377;Quitar outras dividas;20050;10.59;0
1378;PESSOAL;11200;10.59;0
1379;PESSOAL;2700;10.59;0
1380;EDUCACAO;3000;10.59;0
1381;Investimento;12000;10.59;0
1382;Reforma da Casa;3000;10.59;0
1383;EDUCACAO;12000;10.59;0
1384;PESSOAL;13000;10.59;0
1385;EDUCACAO;12250;10.59;0
1386;PESSOAL;2650;10.59;0
1387;PESSOAL;12500;10.59;0
1388;EDUCACAO;12800;10.59;0
1389;EDUCACAO;2400;10.59;0
1390;Quitar outras dividas;12800;10.59;0
1391;MEDICO;5000;10.59;0
1392;PESSOAL;6000;10.59;0
1393;Investimento;10000;10.59;0
1394;Reforma da Casa;17600;10.59;0
1395;MEDICO;10000;10.59;0
1396;EDUCACAO;2000;10.59;0
1397;Investimento;7000;10.59;0
1398;PESSOAL;25000;10.59;0
1399;EDUCACAO;10000;10.59;0
1400;Investimento;3000;10.59;0
1401;EDUCACAO;1800;10.59;0
1402;Investimento;3600;10.59;0
1403;PESSOAL;25000;10.59;0
1404;EDUCACAO;15000;10.59;0
1405;Quitar outras dividas;6000;10.59;0
1406;Quitar outras dividas;35000;10.59;0
1407;Quitar outras dividas;14000;10.59;0
1408;Reforma da Casa;10000;10.59;0
1409;Quitar outras dividas;7800;10.59;0
1410;PESSOAL;11200;10.59;0
1411;PESSOAL;10000;10.59;0
1412;MEDICO;3600;10.59;0
1413;PESSOAL;10000;10.59;0
1414;Quitar outras dividas;8500;10.59;0
1415;Quitar outras dividas;11000;10.59;0
1416;Investimento;1600;10.59;0
1417;PESSOAL;13000;10.59;0
1418;MEDICO;16000;10.59;0
1419;Quitar outras dividas;10000;10.59;0
1420;EDUCACAO;2050;10.59;0
1421;Investimento;2500;10.59;0
1422;EDUCACAO;3600;10.59;0
1423;PESSOAL;17600;10.59;0
1424;Investimento;3600;10.59;0
1425;PESSOAL;35000;10.59;0
1426;EDUCACAO;5000;10.59;0
1427;Quitar outras dividas;6000;10.59;0
1428;Investimento;35000;10.59;0
1429;Quitar outras dividas;34000;10.59;1
1430;PESSOAL;25000;10.59;1
1431;PESSOAL;28000;10.59;0
1432;MEDICO;20000;10.59;1
1433;PESSOAL;20000;10.59;0
1434;EDUCACAO;4000;10.59;0
1435;Reforma da Casa;18000;10.59;0
1436;MEDICO;4400;10.59;0
1437;EDUCACAO;5000;10.59;0
1438;Reforma da Casa;2000;10.59;0
1439;Reforma da Casa;15000;10.59;0
1440;EDUCACAO;12000;10.59;0
1441;MEDICO;2500;10.59;0
1442;EDUCACAO;5600;10.59;0
1443;PESSOAL;13500;10.59;0
1444;Reforma da Casa;2400;10.59;0
1445;PESSOAL;16750;10.59;0
1446;MEDICO;3100;10.59;1
1447;EDUCACAO;1000;10.59;0
1448;EDUCACAO;1600;10.59;0
1449;Quitar outras dividas;4000;10.59;0
1450;MEDICO;4000;10.59;0
1451;Reforma da Casa;4000;10.59;0
1452;Reforma da Casa;4000;10.59;0
1453;EDUCACAO;9000;10.59;0
1454;PESSOAL;4500;10.59;1
1455;Quitar outras dividas;4800;10.59;0
1456;Investimento;5000;10.59;0
1457;MEDICO;5000;10.59;0
1458;MEDICO;8000;10.59;0
1459;MEDICO;5000;10.59;0
1460;Reforma da Casa;5000;10.59;0
1461;Reforma da Casa;5000;10.59;0
1462;MEDICO;5000;10.59;0
1463;PESSOAL;5000;10.59;0
1464;Quitar outras dividas;5425;10.59;1
1465;Quitar outras dividas;10650;10.59;0
1466;Reforma da Casa;8000;10.59;0
1467;MEDICO;8500;10.59;0
1468;EDUCACAO;6000;10.59;0
1469;PESSOAL;6000;10.59;0
1470;Reforma da Casa;3000;10.59;0
1471;Reforma da Casa;6000;10.59;1
1472;MEDICO;7000;10.59;0
1473;EDUCACAO;6400;10.59;0
1474;EDUCACAO;1450;10.59;0
1475;Quitar outras dividas;7200;10.59;0
1476;PESSOAL;10000;10.59;1
1477;MEDICO;8000;10.59;1
1478;PESSOAL;8000;10.59;1
1479;Investimento;7800;10.59;0
1480;EDUCACAO;35000;10.59;0
1481;Quitar outras dividas;5000;10.59;0
1482;Reforma da Casa;16000;10.59;1
1483;PESSOAL;8800;10.59;0
1484;PESSOAL;9250;10.59;1
1485;EDUCACAO;6000;10.59;0
1486;PESSOAL;10000;10.59;0
1487;MEDICO;15000;10.59;0
1488;PESSOAL;9000;10.59;0
1489;Quitar outras dividas;10000;10.59;0
1490;MEDICO;21000;10.59;0
1491;MEDICO;4000;10.59;0
1492;Reforma da Casa;11100;10.59;0
1493;MEDICO;22000;10.59;0
1494;EDUCACAO;4975;10.59;0
1495;PESSOAL;12000;10.59;0
1496;PESSOAL;6775;10.59;1
1497;Investimento;8000;10.59;0
1498;Reforma da Casa;12000;10.59;0
1499;Investimento;12250;10.59;1
1500;PESSOAL;13000;10.59;1
1501;Reforma da Casa;15000;10.59;0
1502;PESSOAL;25000;10.59;0
1503;Reforma da Casa;8000;10.59;0
1504;Reforma da Casa;20000;10.59;0
1505;PESSOAL;8275;10.59;1
1506;Reforma da Casa;35000;10.59;1
1507;Reforma da Casa;7925;10.59;1
1508;PESSOAL;18000;10.59;0
1509;Investimento;1600;10.59;0
1510;MEDICO;8800;10.59;0
1511;EDUCACAO;15000;10.59;0
1512;MEDICO;7000;10.59;0
1513;Quitar outras dividas;6000;10.59;0
1514;Reforma da Casa;15000;10.59;0
1515;Quitar outras dividas;11125;10.59;0
1516;PESSOAL;30000;10.59;0
1517;Reforma da Casa;35000;10.59;0
1518;PESSOAL;7200;10.59;0
1519;PESSOAL;1600;10.59;0
1520;EDUCACAO;16750;10.59;0
1521;PESSOAL;5000;10.59;0
1522;EDUCACAO;8000;10.59;0
1523;Investimento;5000;10.59;0
1524;EDUCACAO;2000;10.59;0
1525;Investimento;4000;10.59;0
1526;Investimento;35000;10.59;0
1527;MEDICO;8500;10.59;0
1528;EDUCACAO;25000;10.59;1
1529;EDUCACAO;4000;10.59;0
1530;Quitar outras dividas;18000;10.59;0
1531;PESSOAL;1700;10.59;1
1532;Reforma da Casa;2225;10.59;1
1533;EDUCACAO;4000;10.59;0
1534;PESSOAL;10000;10.59;1
1535;Investimento;6000;10.59;0
1536;MEDICO;6000;10.59;0
1537;PESSOAL;4000;10.59;0
1538;MEDICO;5075;10.59;0
1539;PESSOAL;5000;10.59;1
1540;EDUCACAO;9000;10.59;0
1541;PESSOAL;4200;10.59;0
1542;Reforma da Casa;25000;10.59;0
1543;MEDICO;11025;10.59;0
1544;Reforma da Casa;11200;10.59;0
1545;Investimento;12000;10.59;0
1546;Investimento;21000;10.59;0
1547;MEDICO;2800;10.59;0
1548;Quitar outras dividas;11400;10.59;0
1549;PESSOAL;9600;10.59;0
1550;MEDICO;15000;10.59;0
1551;EDUCACAO;15775;10.59;0
1552;PESSOAL;11400;10.59;0
1553;MEDICO;2800;10.59;0
1554;PESSOAL;12000;10.59;0
1555;PESSOAL;1000;10.59;0
1556;PESSOAL;10000;10.59;0
1557;Investimento;16000;10.62;0
1558;Investimento;25000;10.62;1
1559;MEDICO;25000;10.62;0
1560;MEDICO;25000;10.62;0
1561;EDUCACAO;24250;10.62;1
1562;Investimento;6250;10.62;1
1563;EDUCACAO;20000;10.62;1
1564;EDUCACAO;19000;10.62;1
1565;Reforma da Casa;19000;10.62;0
1566;EDUCACAO;18000;10.62;0
1567;Reforma da Casa;17600;10.62;0
1568;MEDICO;17500;10.62;1
1569;Investimento;16500;10.62;1
1570;Investimento;16000;10.62;1
1571;Investimento;1000;10.62;0
1572;Reforma da Casa;20000;10.62;0
1573;Investimento;15000;10.62;0
1574;MEDICO;2000;10.62;0
1575;Quitar outras dividas;14000;10.62;1
1576;Reforma da Casa;15000;10.62;0
1577;PESSOAL;4500;10.62;0
1578;Quitar outras dividas;13500;10.62;0
1579;EDUCACAO;2500;10.62;0
1580;Investimento;12000;10.62;0
1581;MEDICO;1500;10.62;0
1582;EDUCACAO;4000;10.62;0
1583;EDUCACAO;10000;10.62;1
1584;MEDICO;6000;10.62;0
1585;Quitar outras dividas;4750;10.62;0
1586;MEDICO;5000;10.62;0
1587;PESSOAL;5000;10.62;0
1588;MEDICO;7000;10.62;0
1589;Quitar outras dividas;24000;10.62;0
1590;Quitar outras dividas;8500;10.62;0
1591;MEDICO;8500;10.62;0
1592;EDUCACAO;8450;10.62;0
1593;Reforma da Casa;13000;10.62;0
1594;EDUCACAO;4000;10.62;0
1595;Investimento;15000;10.62;0
1596;EDUCACAO;5325;10.62;0
1597;MEDICO;12250;10.62;0
1598;PESSOAL;5600;10.62;0
1599;Investimento;6500;10.62;0
1600;Investimento;4200;10.62;0
1601;Reforma da Casa;6000;10.62;1
1602;MEDICO;6000;10.62;1
1603;EDUCACAO;20000;10.62;0
1604;Quitar outras dividas;7000;10.62;1
1605;Investimento;21000;10.62;0
1606;Quitar outras dividas;7000;10.62;1
1607;Investimento;6725;10.62;0
1608;EDUCACAO;4000;10.62;0
1609;Investimento;2250;10.62;0
1610;EDUCACAO;7000;10.62;0
1611;MEDICO;7000;10.62;0
1612;PESSOAL;10000;10.62;0
1613;MEDICO;15000;10.62;0
1614;Investimento;5000;10.62;0
1615;EDUCACAO;25000;10.62;0
1616;Quitar outras dividas;8000;10.62;0
1617;Investimento;8000;10.62;0
1618;Investimento;6000;10.62;0
1619;Quitar outras dividas;5000;10.62;0
1620;EDUCACAO;5000;10.62;0
1621;PESSOAL;13000;10.62;0
1622;EDUCACAO;10000;10.62;0
1623;PESSOAL;11000;10.62;0
1624;EDUCACAO;10000;10.62;0
1625;PESSOAL;25000;10.62;0
1626;Quitar outras dividas;16000;10.62;0
1627;Investimento;25000;10.62;0
1628;Quitar outras dividas;10000;10.62;0
1629;Reforma da Casa;2300;10.62;0
1630;Quitar outras dividas;4000;10.62;0
1631;Investimento;20000;10.62;0
1632;EDUCACAO;5600;10.62;0
1633;MEDICO;15000;10.62;0
1634;MEDICO;11200;10.62;0
1635;MEDICO;18300;10.62;1
1636;EDUCACAO;12000;10.62;1
1637;EDUCACAO;12000;10.62;1
1638;EDUCACAO;18000;10.62;0
1639;EDUCACAO;12000;10.62;1
1640;PESSOAL;25000;10.62;0
1641;Investimento;19000;10.62;0
1642;MEDICO;3000;10.62;0
1643;PESSOAL;12000;10.62;0
1644;MEDICO;3000;10.62;0
1645;Investimento;6000;10.62;0
1646;Quitar outras dividas;15000;10.62;0
1647;Investimento;20000;10.62;0
1648;Quitar outras dividas;20000;10.62;0
1649;Investimento;20000;10.62;0
1650;EDUCACAO;13000;10.62;0
1651;Investimento;13900;10.62;0
1652;EDUCACAO;24250;10.62;0
1653;EDUCACAO;24000;10.62;0
1654;PESSOAL;6000;10.62;0
1655;EDUCACAO;20000;10.62;0
1656;PESSOAL;15000;10.62;1
1657;Quitar outras dividas;15000;10.62;0
1658;PESSOAL;15000;10.62;0
1659;Investimento;16000;10.62;0
1660;Quitar outras dividas;2100;10.62;1
1661;EDUCACAO;4500;10.62;0
1662;EDUCACAO;24000;10.62;0
1663;Investimento;6000;10.62;0
1664;EDUCACAO;6500;10.62;0
1665;MEDICO;12000;10.62;0
1666;PESSOAL;15000;10.62;0
1667;Investimento;7000;10.62;1
1668;MEDICO;13000;10.62;0
1669;MEDICO;25000;10.62;0
1670;Investimento;22000;10.62;0
1671;Quitar outras dividas;25000;10.62;1
1672;Investimento;1000;10.62;0
1673;Reforma da Casa;22000;10.62;0
1674;Reforma da Casa;21500;10.62;0
1675;MEDICO;7000;10.62;0
1676;Quitar outras dividas;20000;10.62;0
1677;Reforma da Casa;4000;10.62;0
1678;Investimento;20000;10.62;0
1679;Investimento;16750;10.62;0
1680;EDUCACAO;3000;10.62;0
1681;MEDICO;3000;10.62;0
1682;Quitar outras dividas;22750;10.62;0
1683;Reforma da Casa;3500;10.62;0
1684;EDUCACAO;14400;10.62;0
1685;Reforma da Casa;4000;10.62;1
1686;Investimento;4800;10.62;1
1687;Investimento;10000;10.62;0
1688;PESSOAL;5000;10.62;0
1689;MEDICO;8500;10.62;0
1690;Investimento;7500;10.62;0
