ID;idade;renda_ano;moradia;anos_trabalho_atual;dados_contato;anos_hist_credito
29916;42;100000;aluguel;3;1;13
31524;42;100000;FINANCIADA;7;1;15
31526;42;100000;FINANCIADA;16;1;13
32084;42;100000;FINANCIADA;7;0;12
31613;42;101000;FINANCIADA;6;1;17
32296;42;101000;FINANCIADA;6;1;14
31551;42;105000;FINANCIADA;18;1;17
31685;42;108000;FINANCIADA;14;1;16
30310;42;110000;aluguel;5;0;14
31584;42;110000;FINANCIADA;6;0;17
31717;42;113000;FINANCIADA;11;1;15
31616;42;114000;FINANCIADA;4;0;15
32041;42;114000;FINANCIADA;4;0;17
31619;42;114996;FINANCIADA;2;0;12
31673;42;120000;FINANCIADA;0;0;13
31674;42;120000;FINANCIADA;18;0;11
31697;42;123735;FINANCIADA;8;0;16
31703;42;125000;FINANCIADA;5;0;12
32069;42;125000;FINANCIADA;5;0;17
31754;42;136173;FINANCIADA;2;0;15
31783;42;140400;FINANCIADA;6;0;14
29357;42;150000;aluguel;19;0;17
31806;42;150000;FINANCIADA;0;0;12
31827;42;150750;propria;0;0;17
31854;42;153000;FINANCIADA;7;0;14
31831;42;153936;propria;26;0;15
30311;42;160000;aluguel;6;0;17
31844;42;160000;FINANCIADA;0;0;16
31862;42;175000;FINANCIADA;12;1;13
29175;42;210000;FINANCIADA;3;0;11
31890;42;224000;FINANCIADA;16;0;15
29146;42;300000;FINANCIADA;0;1;14
31889;42;300000;aluguel;26;0;15
31904;42;316800;FINANCIADA;3;1;13
31908;42;360000;FINANCIADA;11;0;14
31973;42;360000;FINANCIADA;11;0;17
31915;42;499800;propria;4;1;11
31916;42;600000;Outros;2;0;11
32292;42;600000;Outros;2;1;16
29346;42;889000;aluguel;13;0;17
30050;42;2039784;aluguel;0;1;15
31931;41;4000;aluguel;0;1;15
29474;41;14400;aluguel;;0;17
31694;41;17000;aluguel;0;0;13
29587;41;19200;aluguel;2;1;12
29596;41;21000;aluguel;0;0;15
30119;41;21000;aluguel;1;0;14
29329;41;21600;propria;1;0;12
29785;41;21600;aluguel;2;0;14
32020;41;21600;propria;1;1;13
29350;41;23396;propria;5;0;16
30111;41;23400;aluguel;2;0;16
29361;41;24000;FINANCIADA;5;0;15
29500;41;24000;aluguel;24;0;17
29788;41;24000;aluguel;2;0;14
31702;41;24000;propria;3;1;14
32145;41;24000;aluguel;2;0;16
32267;41;24000;FINANCIADA;5;0;14
32282;41;24000;propria;3;1;12
29422;41;26400;FINANCIADA;1;1;14
29428;41;26400;FINANCIADA;4;0;16
29446;41;27340;aluguel;7;1;15
31608;41;28000;propria;9;0;16
29420;41;28800;aluguel;2;0;13
30356;41;28800;aluguel;2;0;15
30816;41;28800;aluguel;0;0;16
30027;41;30000;aluguel;3;0;15
32124;41;30000;aluguel;3;0;16
30358;41;30600;aluguel;0;0;12
32139;41;102300;FINANCIADA;9;0;11
32102;41;103000;FINANCIADA;2;1;16
31553;41;105000;FINANCIADA;4;0;15
31767;41;108800;FINANCIADA;2;0;16
31582;41;109920;FINANCIADA;18;1;17
31585;41;110000;FINANCIADA;7;0;11
31953;41;110000;FINANCIADA;7;0;17
31606;41;110004;FINANCIADA;7;1;14
29337;41;110496;aluguel;3;0;16
31352;41;113000;aluguel;1;1;15
32206;41;113000;aluguel;1;0;15
31628;41;115000;FINANCIADA;2;0;11
31648;41;118075;FINANCIADA;5;0;13
31675;41;120000;FINANCIADA;8;0;11
29925;41;121200;aluguel;1;0;13
31348;41;125000;aluguel;0;1;12
31708;41;125000;FINANCIADA;;0;16
31714;41;125000;FINANCIADA;7;1;13
31743;41;132000;FINANCIADA;3;1;17
31749;41;135000;FINANCIADA;2;0;13
30158;41;137004;aluguel;0;0;11
31864;41;138550;FINANCIADA;8;0;12
31768;41;140000;FINANCIADA;3;1;12
31979;41;140000;FINANCIADA;2;0;11
31829;41;141000;FINANCIADA;12;0;13
31795;41;144000;FINANCIADA;3;0;11
29342;41;150000;aluguel;13;0;15
31819;41;150000;propria;10;0;17
31859;41;170000;FINANCIADA;11;0;11
29226;41;171194;FINANCIADA;9;0;14
31522;41;180000;aluguel;16;0;15
31869;41;180000;propria;13;0;11
29189;41;200000;FINANCIADA;2;0;13
30535;41;210000;aluguel;1;0;14
29170;41;225000;FINANCIADA;13;0;14
29160;41;250000;FINANCIADA;18;0;12
29162;41;250000;FINANCIADA;14;0;14
29154;41;268000;FINANCIADA;0;0;11
31910;41;381450;FINANCIADA;10;1;14
32125;41;381450;FINANCIADA;10;1;16
31911;41;444000;FINANCIADA;4;0;11
29134;41;480000;FINANCIADA;3;0;17
31927;40;8628;propria;;0;17
29715;40;10200;aluguel;;0;15
29778;40;13273;aluguel;3;0;12
29349;40;14400;aluguel;0;0;11
31882;40;14400;propria;10;0;12
29237;40;15600;propria;2;1;13
29540;40;15864;aluguel;;0;12
31955;40;15864;aluguel;;0;12
30658;40;16800;aluguel;8;0;17
29475;40;19200;aluguel;2;0;13
29322;40;21408;FINANCIADA;;0;14
32140;40;21408;FINANCIADA;;0;17
29597;40;21600;aluguel;2;1;13
31706;40;22800;aluguel;0;0;16
29347;40;23004;propria;2;0;16
29586;40;24000;aluguel;2;0;14
31393;40;24000;aluguel;3;1;17
32204;40;24000;aluguel;3;1;11
30410;40;25000;aluguel;0;0;15
31669;40;25000;propria;2;0;11
31656;40;25920;propria;2;0;17
29441;40;27040;FINANCIADA;7;0;15
31256;40;27599;aluguel;6;0;17
29946;40;28000;aluguel;2;1;13
31607;40;28000;propria;18;0;17
31609;40;28000;propria;3;1;14
29795;40;28800;aluguel;2;0;15
29844;40;28800;aluguel;3;1;16
30113;40;28800;aluguel;4;0;15
29753;40;29000;aluguel;3;0;16
29529;40;30000;propria;4;1;11
29751;40;30000;aluguel;2;0;17
30126;40;30000;aluguel;4;0;12
32030;40;30000;aluguel;2;0;13
29449;40;30996;aluguel;2;1;14
30877;40;31504;aluguel;13;0;13
30590;40;32000;aluguel;2;1;17
30817;40;32000;aluguel;19;0;14
30213;40;32400;aluguel;;0;15
30881;40;32400;aluguel;1;0;14
31459;40;32878;aluguel;6;1;14
32070;40;32878;aluguel;6;0;11
29607;40;33000;FINANCIADA;2;0;16
32290;40;33000;FINANCIADA;2;0;15
31902;40;33600;aluguel;8;0;11
30115;40;34500;aluguel;2;0;13
29640;40;34560;FINANCIADA;3;0;12
29549;40;35000;aluguel;17;0;16
29652;40;35000;FINANCIADA;6;0;13
29669;40;35000;FINANCIADA;3;0;17
31576;40;35416;aluguel;15;0;14
29688;40;35820;aluguel;0;0;11
31943;40;35820;aluguel;0;0;13
29970;40;35827;aluguel;13;0;16
31345;40;36000;propria;4;1;12
31836;40;36100;aluguel;9;0;16
29761;40;37440;FINANCIADA;3;0;11
29721;40;38000;aluguel;16;0;11
30438;40;38000;aluguel;4;0;16
31948;40;38000;aluguel;4;0;16
30148;40;38004;aluguel;2;0;17
29822;40;39500;propria;0;0;11
29424;40;39960;aluguel;0;1;14
31160;40;40000;propria;2;0;16
31165;40;40000;propria;12;0;16
32064;40;40000;propria;12;0;14
29888;40;40008;propria;20;0;15
29910;40;41000;FINANCIADA;2;0;11
29920;40;41760;FINANCIADA;;0;14
29984;40;42996;FINANCIADA;5;1;12
29985;40;42996;propria;15;1;16
32037;40;42996;propria;15;1;17
29999;40;43000;FINANCIADA;18;0;14
32273;40;43000;FINANCIADA;18;0;14
30242;40;44000;aluguel;0;0;12
30316;40;44000;aluguel;9;0;17
30778;40;44940;aluguel;2;0;13
29255;40;45000;aluguel;15;0;11
30039;40;45000;FINANCIADA;5;0;13
30088;40;45600;FINANCIADA;20;0;17
31455;40;45760;aluguel;8;0;13
29311;40;45996;aluguel;4;0;11
32093;40;45996;aluguel;4;1;13
30104;40;46000;FINANCIADA;5;0;14
32235;40;46000;FINANCIADA;5;0;16
30176;40;48000;FINANCIADA;2;0;11
30237;40;48000;aluguel;1;0;13
29458;40;49788;aluguel;1;0;16
30273;40;50000;FINANCIADA;5;1;16
30275;40;50000;FINANCIADA;1;0;15
31599;40;50000;aluguel;3;0;17
32015;40;50000;FINANCIADA;5;0;15
32208;40;50000;FINANCIADA;1;0;17
29308;40;50004;aluguel;3;0;17
29831;40;51000;aluguel;1;0;14
29628;40;51500;aluguel;1;0;15
30351;40;52000;FINANCIADA;7;0;12
30541;40;52000;FINANCIADA;6;0;14
31720;40;52000;aluguel;2;1;17
32297;40;52000;aluguel;2;1;16
30367;40;52200;FINANCIADA;3;0;15
30380;40;52479;aluguel;17;0;13
32247;40;52479;aluguel;17;0;17
29630;40;53000;aluguel;2;0;11
29641;40;53000;aluguel;2;0;15
29870;40;53000;aluguel;4;0;16
30387;40;53000;FINANCIADA;2;0;17
29632;40;54000;aluguel;7;0;14
29649;40;54000;aluguel;5;0;15
30397;40;54000;FINANCIADA;3;0;11
30404;40;54000;FINANCIADA;19;0;13
31712;40;54000;aluguel;4;0;12
32203;40;54000;aluguel;7;0;17
30937;40;54400;FINANCIADA;16;0;12
30675;40;54996;FINANCIADA;6;0;14
29367;40;55000;aluguel;14;0;14
30435;40;55000;FINANCIADA;6;0;15
30462;40;55000;FINANCIADA;2;0;14
30466;40;55000;propria;2;0;17
32175;40;55000;aluguel;14;0;14
30257;40;55182;aluguel;0;0;13
29158;40;56448;aluguel;;0;14
31852;40;56472;aluguel;4;0;14
29647;40;57000;aluguel;1;0;14
30542;40;58000;FINANCIADA;9;1;12
30064;40;58500;aluguel;3;0;11
30566;40;59484;FINANCIADA;13;0;11
32178;40;59484;FINANCIADA;13;0;14
30069;40;60000;aluguel;3;1;16
30373;40;60000;aluguel;0;0;13
30587;40;60000;FINANCIADA;2;0;12
30600;40;60000;FINANCIADA;1;1;14
30642;40;60000;FINANCIADA;1;0;11
30657;40;60000;FINANCIADA;1;0;15
30663;40;60000;propria;5;0;13
31029;40;60000;aluguel;3;0;14
30644;40;61500;aluguel;3;0;17
30684;40;62000;aluguel;3;0;15
30701;40;62000;propria;5;0;16
30705;40;62000;FINANCIADA;17;0;14
30725;40;62400;FINANCIADA;7;0;12
31157;40;62540;FINANCIADA;5;1;12
29564;40;63000;aluguel;2;0;15
30546;40;63000;aluguel;4;1;11
30749;40;63996;FINANCIADA;8;0;17
32008;40;63996;FINANCIADA;8;0;12
29654;40;64200;aluguel;2;0;13
32185;40;64200;aluguel;2;0;17
30072;40;65000;aluguel;1;0;16
30750;40;65000;aluguel;4;0;13
32228;40;65000;aluguel;1;0;17
30830;40;66000;propria;25;1;17
31842;40;66000;aluguel;0;1;13
32207;40;66000;propria;25;0;13
30336;40;68000;aluguel;12;0;11
30874;40;68000;FINANCIADA;1;0;11
32105;40;68000;aluguel;12;0;16
31091;40;69000;FINANCIADA;21;1;14
29660;40;69996;aluguel;6;0;15
30896;40;69996;Outros;24;0;11
29413;40;70000;aluguel;2;0;12
30905;40;70000;FINANCIADA;6;0;12
30917;40;70000;FINANCIADA;16;0;14
30920;40;70000;FINANCIADA;1;0;17
32073;40;70000;FINANCIADA;6;0;14
30949;40;70032;FINANCIADA;14;0;14
30960;40;71000;FINANCIADA;5;1;12
30288;40;71599;aluguel;0;0;17
32060;40;71599;aluguel;0;0;14
30992;40;72000;FINANCIADA;18;0;12
29933;40;73000;aluguel;2;1;16
32162;40;73000;aluguel;2;1;17
29332;40;73100;aluguel;0;1;11
31027;40;74004;FINANCIADA;12;0;14
32032;40;74004;FINANCIADA;12;0;14
29662;40;74500;aluguel;2;0;15
30375;40;75000;aluguel;3;0;15
31040;40;75000;FINANCIADA;1;0;17
31069;40;75000;FINANCIADA;6;1;16
31775;40;75000;aluguel;6;0;11
31093;40;75600;FINANCIADA;9;0;14
31097;40;75996;FINANCIADA;0;0;11
30084;40;76000;aluguel;1;1;15
31114;40;77000;FINANCIADA;9;0;12
30303;40;80000;aluguel;0;0;11
32059;40;80000;aluguel;0;0;11
31217;40;80004;FINANCIADA;15;0;12
31227;40;81000;FINANCIADA;10;0;14
31228;40;81120;FINANCIADA;1;0;15
31505;40;82000;aluguel;2;0;13
31244;40;82531;FINANCIADA;1;0;14
29276;40;83000;aluguel;3;1;11
31443;40;83000;FINANCIADA;7;0;13
31266;40;84000;FINANCIADA;4;0;16
29378;40;85000;aluguel;5;0;13
31274;40;85000;FINANCIADA;4;0;16
31292;40;85000;FINANCIADA;1;0;11
32215;40;86000;aluguel;0;1;13
31314;40;86500;FINANCIADA;2;0;16
32239;40;86500;FINANCIADA;2;0;14
31327;40;87048;FINANCIADA;11;0;13
29468;40;90000;aluguel;1;1;14
31354;40;90000;FINANCIADA;2;0;14
31387;40;90000;aluguel;1;0;13
31396;40;90996;FINANCIADA;9;0;14
29390;40;95000;aluguel;0;0;15
31424;40;95000;propria;12;0;16
32091;40;95000;aluguel;0;0;12
32115;40;95000;propria;12;0;11
31448;40;95892;propria;19;0;14
31461;40;96000;FINANCIADA;5;0;17
29734;40;96050;aluguel;3;0;16
31478;40;98000;FINANCIADA;4;0;16
29229;40;98004;aluguel;4;1;16
31528;40;100010;FINANCIADA;11;0;15
32211;40;100010;FINANCIADA;11;0;17
31738;40;100300;FINANCIADA;2;0;16
30024;40;108000;aluguel;10;0;12
31574;40;108000;propria;;0;15
31655;40;108000;FINANCIADA;7;0;16
29336;40;110000;aluguel;0;0;16
31447;40;110000;aluguel;6;0;17
31591;40;110000;FINANCIADA;14;0;14
31615;40;114000;FINANCIADA;11;0;17
31617;40;114054;FINANCIADA;3;0;14
31726;40;115000;FINANCIADA;16;0;11
31634;40;116000;FINANCIADA;3;0;16
29752;40;117000;aluguel;4;0;13
31664;40;120000;FINANCIADA;6;0;14
31679;40;120000;propria;15;0;11
31684;40;120000;FINANCIADA;2;0;15
29252;40;125000;aluguel;1;0;17
31711;40;125000;FINANCIADA;3;0;13
32077;40;125000;FINANCIADA;3;0;14
31739;40;130000;FINANCIADA;0;0;16
31147;40;132000;aluguel;18;0;12
31744;40;132000;FINANCIADA;7;0;15
32214;40;132000;aluguel;18;1;11
29135;40;133000;aluguel;2;1;17
31752;40;136000;FINANCIADA;5;0;16
32103;40;136000;FINANCIADA;5;0;13
31787;40;142000;FINANCIADA;8;0;14
31789;40;142000;FINANCIADA;2;0;14
31799;40;145000;FINANCIADA;5;0;15
31802;40;148350;FINANCIADA;11;0;16
32176;40;148350;FINANCIADA;11;0;11
31805;40;150000;FINANCIADA;18;0;14
31807;40;150000;FINANCIADA;2;0;14
31810;40;150000;FINANCIADA;5;0;12
31825;40;150000;FINANCIADA;1;0;15
32202;40;150000;FINANCIADA;5;0;15
29241;40;158000;aluguel;2;0;16
31841;40;160000;FINANCIADA;3;1;17
30723;40;164000;aluguel;11;0;17
31855;40;165000;FINANCIADA;18;0;16
29285;40;167000;aluguel;2;0;13
29345;40;172800;aluguel;9;0;13
29172;40;176800;aluguel;8;0;17
31871;40;182004;FINANCIADA;7;1;12
31877;40;187000;FINANCIADA;0;0;17
29179;40;201400;aluguel;2;0;15
29174;40;210000;FINANCIADA;11;0;17
29166;40;233000;FINANCIADA;6;0;15
32074;40;233000;FINANCIADA;6;0;12
31892;40;250000;FINANCIADA;8;0;13
31898;40;275004;FINANCIADA;2;0;13
31901;40;300000;FINANCIADA;3;1;14
29130;40;540600;FINANCIADA;8;1;11
31912;40;550000;FINANCIADA;4;0;12
31913;40;550000;FINANCIADA;5;0;14
29121;40;1200000;FINANCIADA;1;0;16
31689;39;11820;aluguel;;0;11
29488;39;12000;aluguel;;0;11
31975;39;12000;aluguel;;0;16
29261;39;17721;propria;0;1;15
29263;39;17760;propria;0;0;17
29434;39;18300;aluguel;0;1;11
32245;39;18300;aluguel;0;0;17
29492;39;18996;aluguel;5;0;12
29294;39;19404;FINANCIADA;0;0;13
30175;39;20400;aluguel;3;1;13
29324;39;21600;propria;0;0;12
29341;39;23000;propria;6;0;14
30461;39;23000;aluguel;;0;17
30167;39;23500;aluguel;14;0;12
29498;39;24000;aluguel;0;0;11
29884;39;24000;aluguel;0;0;16
30041;39;24000;aluguel;1;0;12
30559;39;24000;aluguel;;0;12
30672;39;24000;aluguel;9;0;12
31251;39;24000;aluguel;0;0;11
31725;39;24000;propria;0;0;11
32117;39;24000;aluguel;0;0;12
32216;39;24000;aluguel;1;0;12
31682;39;25000;propria;16;0;14
31710;39;25140;aluguel;8;1;13
31128;39;26000;aluguel;11;0;12
29442;39;27040;FINANCIADA;0;0;17
32029;39;27040;FINANCIADA;0;0;13
29504;39;28500;aluguel;1;0;14
29472;39;28650;FINANCIADA;1;0;14
29685;39;28800;aluguel;4;0;16
29499;39;29280;propria;0;0;11
29505;39;29894;propria;23;0;17
29513;39;30000;FINANCIADA;;0;13
29536;39;30000;aluguel;3;1;15
29544;39;30000;FINANCIADA;14;1;11
30049;39;30000;aluguel;7;0;16
30191;39;30000;aluguel;3;0;14
30544;39;30000;aluguel;1;1;16
30763;39;30000;aluguel;6;0;16
30872;39;30400;aluguel;2;1;15
29716;39;30500;aluguel;3;0;13
30392;39;31200;aluguel;2;0;15
32005;39;31200;aluguel;2;0;16
29956;39;32000;aluguel;0;0;12
29547;39;32280;aluguel;22;0;17
30418;39;32400;aluguel;3;0;16
30591;39;33100;aluguel;3;1;12
29813;39;33996;aluguel;6;0;13
29532;39;34000;aluguel;1;0;16
29637;39;34000;FINANCIADA;1;0;16
29978;39;34000;aluguel;3;0;15
30580;39;35000;aluguel;8;1;14
31385;39;35000;propria;2;0;15
32121;39;35000;aluguel;8;0;16
29699;39;36000;FINANCIADA;1;0;12
29971;39;36000;aluguel;3;0;16
30203;39;36000;aluguel;2;0;14
29973;39;37000;aluguel;6;0;17
29991;39;37200;aluguel;1;0;15
30424;39;37800;aluguel;5;0;11
32057;39;37800;aluguel;5;0;16
29702;39;38400;aluguel;5;1;15
29738;39;38400;aluguel;5;0;14
29608;39;38500;aluguel;0;0;16
29803;39;38500;FINANCIADA;7;1;17
30805;39;38604;aluguel;9;0;11
29457;39;39000;aluguel;7;0;16
30592;39;39996;aluguel;9;0;16
31212;39;39996;aluguel;1;0;16
29690;39;40000;aluguel;1;0;13
29845;39;40000;propria;4;0;13
29859;39;40000;propria;4;0;16
30108;39;40000;aluguel;2;0;17
30219;39;40000;aluguel;5;0;16
32010;39;40000;aluguel;5;0;11
32260;39;40000;propria;4;0;16
29899;39;40800;propria;0;0;14
31468;39;40800;aluguel;4;1;17
31159;39;41725;aluguel;4;1;13
29725;39;42000;aluguel;0;0;12
29944;39;42000;FINANCIADA;;0;11
29958;39;42000;propria;5;0;17
30236;39;42000;aluguel;2;0;12
30365;39;42000;aluguel;4;1;14
29998;39;43000;FINANCIADA;3;0;14
29400;39;43680;aluguel;9;0;16
29479;39;44000;aluguel;11;0;17
30014;39;44000;FINANCIADA;2;0;17
30020;39;44000;FINANCIADA;14;0;15
30603;39;44000;aluguel;5;0;14
30224;39;44500;aluguel;5;0;17
31621;39;44531;aluguel;0;0;13
30042;39;45000;FINANCIADA;2;0;15
30045;39;45000;FINANCIADA;4;0;13
30062;39;45000;FINANCIADA;3;0;15
32236;39;45000;FINANCIADA;3;0;13
30938;39;45500;aluguel;4;0;15
30233;39;46500;aluguel;13;0;11
29616;39;47004;aluguel;12;0;13
30144;39;47471;FINANCIADA;5;0;14
29296;39;48000;aluguel;4;0;16
30163;39;48000;FINANCIADA;;0;11
30740;39;48000;aluguel;3;1;17
30971;39;48000;aluguel;0;0;16
32116;39;48000;FINANCIADA;;0;16
30193;39;48279;propria;7;0;13
30005;39;48500;aluguel;1;0;13
30197;39;48840;FINANCIADA;5;0;15
29635;39;49000;aluguel;2;0;14
31830;39;49000;aluguel;0;1;11
30485;39;49993;FINANCIADA;10;0;15
29625;39;50000;aluguel;8;0;15
30131;39;50000;aluguel;5;0;13
30283;39;50000;FINANCIADA;1;0;14
32142;39;50000;FINANCIADA;1;0;11
30451;39;50400;aluguel;4;0;11
30385;39;50760;aluguel;4;0;11
30326;39;51000;propria;12;0;17
29869;39;52000;aluguel;2;0;11
30370;39;52000;aluguel;5;0;12
31472;39;52000;aluguel;1;0;12
30053;39;52273;aluguel;3;0;17
32230;39;52273;aluguel;3;0;12
30371;39;53000;aluguel;15;0;17
30454;39;53800;aluguel;1;0;15
30396;39;54000;FINANCIADA;23;0;12
30408;39;54000;FINANCIADA;17;0;16
30653;39;54000;FINANCIADA;0;0;16
31245;39;54000;aluguel;4;1;12
30421;39;54996;propria;6;0;11
29646;39;55000;aluguel;0;0;15
29945;39;55000;aluguel;1;0;11
30252;39;55000;aluguel;2;0;13
30436;39;55000;FINANCIADA;8;0;16
30455;39;55000;propria;3;0;14
31008;39;55000;aluguel;3;0;13
29258;39;55059;aluguel;16;0;15
32019;39;55059;aluguel;16;0;11
31161;39;55600;aluguel;0;0;11
29902;39;56000;aluguel;0;1;12
30490;39;56000;FINANCIADA;14;1;12
31012;39;56000;aluguel;16;0;11
30494;39;56004;FINANCIADA;1;0;13
30991;39;56100;FINANCIADA;23;0;14
30505;39;57000;FINANCIADA;16;0;17
30512;39;57000;FINANCIADA;0;0;14
30531;39;57996;FINANCIADA;10;0;16
29289;39;58000;aluguel;5;0;16
29580;39;59000;aluguel;0;0;13
29764;39;60000;aluguel;1;0;11
29774;39;60000;aluguel;3;0;14
30263;39;60000;aluguel;2;0;14
30573;39;60000;FINANCIADA;1;1;14
30582;39;60000;FINANCIADA;6;0;14
30598;39;60000;FINANCIADA;22;0;12
30604;39;60000;propria;7;1;14
30629;39;60000;FINANCIADA;19;0;14
30643;39;60000;aluguel;3;0;14
30660;39;60000;FINANCIADA;20;0;15
30933;39;60000;aluguel;4;0;17
31132;39;60000;aluguel;1;0;12
30645;39;60197;aluguel;6;0;11
30296;39;60520;aluguel;6;1;15
30678;39;61000;FINANCIADA;3;1;17
30854;39;61020;FINANCIADA;4;0;11
30691;39;61250;FINANCIADA;0;0;17
30697;39;61766;FINANCIADA;4;0;15
30703;39;62000;propria;3;0;12
29313;39;62400;aluguel;7;0;13
29562;39;62692;aluguel;9;0;11
30736;39;63000;FINANCIADA;0;0;15
29274;39;64000;aluguel;4;0;13
29903;39;64000;aluguel;9;0;16
30934;39;64000;FINANCIADA;2;1;13
32195;39;64000;aluguel;9;1;11
29315;39;65000;aluguel;12;0;17
29410;39;65000;aluguel;4;0;16
30773;39;65000;FINANCIADA;17;0;14
30785;39;65000;FINANCIADA;3;1;14
30977;39;66000;FINANCIADA;21;0;12
30839;39;66200;FINANCIADA;5;0;16
29265;39;67000;aluguel;0;0;11
29411;39;67000;aluguel;6;0;16
29940;39;67000;aluguel;4;1;14
30848;39;67000;FINANCIADA;4;0;15
29582;39;68000;aluguel;0;0;12
30076;39;68000;aluguel;1;1;11
30864;39;68000;FINANCIADA;1;1;13
31273;39;68640;aluguel;2;0;16
31791;39;69000;aluguel;0;0;12
29368;39;70000;aluguel;3;0;14
29412;39;70000;aluguel;8;0;14
30287;39;70000;aluguel;1;0;12
30902;39;70000;FINANCIADA;7;0;12
30907;39;70000;FINANCIADA;11;0;14
30919;39;70000;FINANCIADA;6;0;15
30928;39;70000;FINANCIADA;13;0;15
30931;39;70000;propria;0;0;12
31441;39;70000;aluguel;5;0;17
31937;39;70000;FINANCIADA;7;0;13
29321;39;72000;aluguel;5;0;14
30984;39;72000;FINANCIADA;9;0;15
31010;39;73000;FINANCIADA;3;0;14
32196;39;73000;FINANCIADA;3;0;13
32251;39;73000;FINANCIADA;2;0;16
29369;39;73500;aluguel;1;1;15
30337;39;73882;aluguel;17;0;13
30704;39;75000;aluguel;0;0;15
31047;39;75000;FINANCIADA;13;0;15
31077;39;75000;FINANCIADA;6;0;14
31543;39;75000;aluguel;0;0;11
32170;39;75000;aluguel;0;0;15
31098;39;76000;FINANCIADA;8;0;14
30401;39;76644;aluguel;2;0;15
31126;39;77256;FINANCIADA;16;0;11
29213;39;78000;aluguel;3;0;17
31142;39;78000;FINANCIADA;5;0;11
29250;39;78200;aluguel;18;1;13
31151;39;78840;FINANCIADA;18;0;13
31189;39;80000;FINANCIADA;18;0;13
31198;39;80000;FINANCIADA;0;1;13
31213;39;80000;propria;0;0;13
32261;39;80000;FINANCIADA;18;0;17
31236;39;82000;FINANCIADA;7;1;17
29914;39;83400;aluguel;2;1;14
31263;39;84000;propria;12;0;15
31267;39;84000;FINANCIADA;2;0;12
31959;39;84000;propria;12;0;14
29873;39;84998;aluguel;5;0;14
31105;39;85000;aluguel;3;0;16
31287;39;85000;FINANCIADA;2;0;15
31297;39;85000;FINANCIADA;1;0;13
31316;39;85000;aluguel;4;0;12
31319;39;85000;aluguel;7;0;13
30306;39;86000;aluguel;19;1;13
31302;39;86000;FINANCIADA;10;0;11
31632;39;88400;FINANCIADA;20;0;13
31362;39;90000;FINANCIADA;0;0;11
31364;39;90000;FINANCIADA;15;0;12
31366;39;90000;FINANCIADA;2;0;11
31395;39;90000;FINANCIADA;9;1;15
31400;39;91992;FINANCIADA;0;0;11
31403;39;92000;FINANCIADA;1;0;16
29666;39;94000;aluguel;1;0;16
31426;39;95000;propria;6;0;14
31437;39;95000;FINANCIADA;3;1;11
31548;39;96500;aluguel;4;0;11
29667;39;97000;aluguel;15;0;17
32177;39;97000;aluguel;15;0;13
31475;39;98000;FINANCIADA;22;1;16
31477;39;98000;FINANCIADA;0;0;15
31495;39;100000;FINANCIADA;5;0;13
31520;39;100000;FINANCIADA;9;0;11
31525;39;100000;FINANCIADA;0;0;16
29236;39;100300;aluguel;2;1;16
31534;39;101000;FINANCIADA;17;1;17
30555;39;102000;aluguel;4;0;11
31557;39;105000;FINANCIADA;1;0;12
31561;39;105201;FINANCIADA;20;0;15
31658;39;108000;FINANCIADA;3;0;13
31661;39;108000;FINANCIADA;6;1;11
31667;39;108000;FINANCIADA;2;1;14
29293;39;110000;aluguel;17;0;16
29874;39;110000;aluguel;5;0;11
31620;39;114996;FINANCIADA;15;0;11
31626;39;115000;FINANCIADA;6;1;17
30718;39;116000;aluguel;1;0;11
30532;39;117996;aluguel;6;1;14
29284;39;119000;aluguel;3;0;12
29747;39;119000;aluguel;2;0;13
31670;39;120000;FINANCIADA;9;0;11
31690;39;121200;FINANCIADA;16;0;17
31707;39;125000;FINANCIADA;13;0;11
31723;39;126000;FINANCIADA;3;0;14
31776;39;128000;FINANCIADA;12;1;15
31740;39;130000;propria;13;0;14
31746;39;134000;FINANCIADA;;0;17
31822;39;138000;FINANCIADA;3;0;12
29343;39;150000;aluguel;0;0;17
31804;39;150000;FINANCIADA;9;0;15
32269;39;150000;FINANCIADA;9;0;11
31826;39;150500;FINANCIADA;24;0;12
31839;39;156000;FINANCIADA;2;0;11
31853;39;164000;FINANCIADA;18;1;14
29383;39;168000;aluguel;2;0;11
29231;39;170000;FINANCIADA;16;0;13
29232;39;170000;aluguel;9;0;14
31416;39;182500;aluguel;2;0;14
32024;39;182500;aluguel;2;0;11
29185;39;200000;FINANCIADA;3;0;13
29191;39;200000;FINANCIADA;19;0;13
29560;39;201000;aluguel;6;0;14
32054;39;201000;aluguel;6;0;16
31893;39;250000;FINANCIADA;21;0;13
31358;39;275000;aluguel;12;0;14
31906;39;310400;FINANCIADA;13;1;11
31907;39;325000;FINANCIADA;14;1;14
32254;39;325000;FINANCIADA;14;1;17
29671;39;360000;aluguel;1;0;12
29133;39;403750;FINANCIADA;10;0;11
29127;39;708000;FINANCIADA;14;0;12
29531;38;9732;aluguel;9;0;17
29151;38;12000;propria;;0;12
32286;38;12000;propria;;0;12
29242;38;16500;propria;1;0;11
29256;38;17108;FINANCIADA;7;0;17
31992;38;17108;FINANCIADA;7;0;13
29257;38;17280;propria;0;0;11
32197;38;17280;propria;0;1;13
29781;38;17600;aluguel;0;0;11
29262;38;17760;propria;;0;16
29594;38;18000;aluguel;4;1;14
32172;38;18000;aluguel;4;0;17
